Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2001","2001","3050","FAO TIER 1","kilotonnes","5.64","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2001","2001","3050","FAO TIER 1","kilotonnes","79600","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2002","2002","3050","FAO TIER 1","kilotonnes","3.8","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2002","2002","3050","FAO TIER 1","kilotonnes","5.59","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2002","2002","3050","FAO TIER 1","kilotonnes","82200","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2003","2003","3050","FAO TIER 1","kilotonnes","4.16","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2003","2003","3050","FAO TIER 1","kilotonnes","5.89","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2003","2003","3050","FAO TIER 1","kilotonnes","85600","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2004","2004","3050","FAO TIER 1","kilotonnes","4.24","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2004","2004","3050","FAO TIER 1","kilotonnes","6.13","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2004","2004","3050","FAO TIER 1","kilotonnes","92300","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2005","2005","3050","FAO TIER 1","kilotonnes","4.51","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2005","2005","3050","FAO TIER 1","kilotonnes","6.09","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2005","2005","3050","FAO TIER 1","kilotonnes","98700","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2006","2006","3050","FAO TIER 1","kilotonnes","4.62","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2006","2006","3050","FAO TIER 1","kilotonnes","6.01","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2006","2006","3050","FAO TIER 1","kilotonnes","105000","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2007","2007","3050","FAO TIER 1","kilotonnes","4.82","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2007","2007","3050","FAO TIER 1","kilotonnes","5.48","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2007","2007","3050","FAO TIER 1","kilotonnes","110000","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2008","2008","3050","FAO TIER 1","kilotonnes","5.63","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2008","2008","3050","FAO TIER 1","kilotonnes","5.48","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2008","2008","3050","FAO TIER 1","kilotonnes","116000","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2009","2009","3050","FAO TIER 1","kilotonnes","6.33","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2009","2009","3050","FAO TIER 1","kilotonnes","6.01","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2009","2009","3050","FAO TIER 1","kilotonnes","126000","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2010","2010","3050","FAO TIER 1","kilotonnes","7","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2010","2010","3050","FAO TIER 1","kilotonnes","1.5","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2010","2010","3050","FAO TIER 1","kilotonnes","133000","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2011","2011","3050","FAO TIER 1","kilotonnes","7.78","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2011","2011","3050","FAO TIER 1","kilotonnes","1.47","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2011","2011","3050","FAO TIER 1","kilotonnes","142000","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2012","2012","3050","FAO TIER 1","kilotonnes","8","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2012","2012","3050","FAO TIER 1","kilotonnes","1.29","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2012","2012","3050","FAO TIER 1","kilotonnes","153000","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2013","2013","3050","FAO TIER 1","kilotonnes","8.54","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2013","2013","3050","FAO TIER 1","kilotonnes","1.17","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2013","2013","3050","FAO TIER 1","kilotonnes","161000","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2014","2014","3050","FAO TIER 1","kilotonnes","9.19","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2014","2014","3050","FAO TIER 1","kilotonnes","1.23","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2014","2014","3050","FAO TIER 1","kilotonnes","167000","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2015","2015","3050","FAO TIER 1","kilotonnes","9.1","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2015","2015","3050","FAO TIER 1","kilotonnes","1.2","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2015","2015","3050","FAO TIER 1","kilotonnes","170000","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2016","2016","3050","FAO TIER 1","kilotonnes","10.2","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2016","2016","3050","FAO TIER 1","kilotonnes","1.2","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2016","2016","3050","FAO TIER 1","kilotonnes","181000","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2017","2017","3050","FAO TIER 1","kilotonnes","11","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2017","2017","3050","FAO TIER 1","kilotonnes","1.2","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2017","2017","3050","FAO TIER 1","kilotonnes","182000","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2018","2018","3050","FAO TIER 1","kilotonnes","11.6","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2018","2018","3050","FAO TIER 1","kilotonnes","1.27","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2018","2018","3050","FAO TIER 1","kilotonnes","201000","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2019","2019","3050","FAO TIER 1","kilotonnes","11.8","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2019","2019","3050","FAO TIER 1","kilotonnes","0.414","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2019","2019","3050","FAO TIER 1","kilotonnes","206000","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6817","IPPU","2020","2020","3050","FAO TIER 1","kilotonnes","12.4","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6817","IPPU","2020","2020","3050","FAO TIER 1","kilotonnes","0.419","E","Estimated value",""
"GT","Emissions Totals","356","India","7273","Emissions (CO2)","6817","IPPU","2020","2020","3050","FAO TIER 1","kilotonnes","187000","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","1990","1990","3050","FAO TIER 1","kilotonnes","3930","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","1990","1990","3050","FAO TIER 1","kilotonnes","30.2","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","1991","1991","3050","FAO TIER 1","kilotonnes","4010","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","1991","1991","3050","FAO TIER 1","kilotonnes","31.4","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","1992","1992","3050","FAO TIER 1","kilotonnes","4100","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","1992","1992","3050","FAO TIER 1","kilotonnes","32.1","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","1993","1993","3050","FAO TIER 1","kilotonnes","4190","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","1993","1993","3050","FAO TIER 1","kilotonnes","32.7","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","1994","1994","3050","FAO TIER 1","kilotonnes","4290","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","1994","1994","3050","FAO TIER 1","kilotonnes","33.3","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","1995","1995","3050","FAO TIER 1","kilotonnes","4400","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","1995","1995","3050","FAO TIER 1","kilotonnes","34","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","1996","1996","3050","FAO TIER 1","kilotonnes","4500","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","1996","1996","3050","FAO TIER 1","kilotonnes","34.7","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","1997","1997","3050","FAO TIER 1","kilotonnes","4610","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","1997","1997","3050","FAO TIER 1","kilotonnes","35.3","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","1998","1998","3050","FAO TIER 1","kilotonnes","4740","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","1998","1998","3050","FAO TIER 1","kilotonnes","36.6","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","1999","1999","3050","FAO TIER 1","kilotonnes","4840","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","1999","1999","3050","FAO TIER 1","kilotonnes","37.2","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","2000","2000","3050","FAO TIER 1","kilotonnes","4960","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","2000","2000","3050","FAO TIER 1","kilotonnes","36.8","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","2001","2001","3050","FAO TIER 1","kilotonnes","5070","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","2001","2001","3050","FAO TIER 1","kilotonnes","37.4","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","2002","2002","3050","FAO TIER 1","kilotonnes","5180","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","2002","2002","3050","FAO TIER 1","kilotonnes","38","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","2003","2003","3050","FAO TIER 1","kilotonnes","5290","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","2003","2003","3050","FAO TIER 1","kilotonnes","38.3","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","2004","2004","3050","FAO TIER 1","kilotonnes","5420","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","2004","2004","3050","FAO TIER 1","kilotonnes","38.4","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","2005","2005","3050","FAO TIER 1","kilotonnes","5530","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","2005","2005","3050","FAO TIER 1","kilotonnes","38.8","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","2006","2006","3050","FAO TIER 1","kilotonnes","5650","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","2006","2006","3050","FAO TIER 1","kilotonnes","39.6","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","2007","2007","3050","FAO TIER 1","kilotonnes","5770","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","2007","2007","3050","FAO TIER 1","kilotonnes","41","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","2008","2008","3050","FAO TIER 1","kilotonnes","5850","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","2008","2008","3050","FAO TIER 1","kilotonnes","42.8","E","Estimated value",""
"GT","Emissions Totals","356","India","7225","Emissions (CH4)","6818","Waste","2009","2009","3050","FAO TIER 1","kilotonnes","5940","E","Estimated value",""
"GT","Emissions Totals","356","India","7230","Emissions (N2O)","6818","Waste","2009","2009","3050","FAO TIER 1","kilotonnes","43.9","E","Estimated value",""
